+	2771	1448
+	2771	1790
+	2771	3126
+	2771	5360
+	2771	4179
+	2771	3273
+	3126	918
+	3126	1448
+	3126	1790
+	3126	3273
+	3126	5360
+	3126	4179
+	5360	1790
+	5360	3273
+	5360	4179
+	5360	1448
+	4179	1635
+	4179	1790
+	4179	3273
+	4179	1448
+	1790	1448
+	1790	3273
+	1790	5432
+	1790	5836
+	1448	3273
+	1448	5368
+	1448	4623
+	1448	2355
+	5368	1111
+	5368	4623
+	5368	5432
+	5368	5836
+	5368	7903
+	5368	3722
+	7903	1111
+	7903	4217
+	7903	4623
+	7903	5221
+	7903	5413
+	7903	7716
+	7903	7760
+	7903	3244
+	4	575
+	4	245
+	4	7578
+	4	4790
+	4	5863
+	4	2670
+	4	2059
+	4	3091
+	4	3838
+	4	7344
+	4	2625
+	4	2923
+	4	4524
+	4	7700
+	4	4803
+	4	5176
+	575	245
+	575	7578
+	575	4790
+	575	5863
+	575	5176
+	575	2059
+	575	3091
+	575	3838
+	575	7344
+	575	2625
+	575	2923
+	575	4524
+	575	7700
+	575	1001
+	575	2670
+	575	4131
+	575	6137
+	575	6580
+	245	7578
+	245	4790
+	245	5863
+	245	2670
+	245	5176
+	245	2059
+	245	3091
+	245	3838
+	245	7344
+	245	4524
+	245	7700
+	245	2336
+	245	2625
+	245	2923
+	245	5135
+	7578	2059
+	7578	2625
+	7578	2670
+	7578	2923
+	7578	3091
+	7578	3838
+	7578	4524
+	7578	4790
+	7578	4816
+	7578	5176
+	7578	5863
+	7578	7344
+	7578	7700
+	4790	2059
+	4790	2625
+	4790	2670
+	4790	3091
+	4790	3838
+	4790	4524
+	4790	5863
+	4790	5176
+	4790	7344
+	4790	2923
+	4790	7700
+	4790	1731
+	5863	2059
+	5863	2280
+	5863	2625
+	5863	2670
+	5863	2923
+	5863	3091
+	5863	3838
+	5863	4524
+	5863	5176
+	5863	7344
+	5863	7489
+	5863	7700
+	2670	2059
+	2670	2625
+	2670	5176
+	2670	3838
+	2670	7344
+	2670	2923
+	2670	4524
+	2670	7700
+	2670	3091
+	2059	5176
+	2059	3091
+	2059	3838
+	2059	7344
+	2059	2625
+	2059	4524
+	2059	7700
+	2059	2923
+	3091	2625
+	3091	2923
+	3091	5176
+	3091	3838
+	3091	7344
+	3091	4524
+	3091	7700
+	3091	4656
+	3838	2625
+	3838	2923
+	3838	5176
+	3838	7344
+	3838	4524
+	3838	7700
+	7344	2625
+	7344	2923
+	7344	4524
+	7344	5176
+	7344	7700
+	2625	5176
+	2625	2923
+	2625	4524
+	2625	7700
+	2625	2343
+	2625	7048
+	2625	4794
+	2923	5176
+	2923	4524
+	2923	7700
+	2923	2343
+	4524	5176
+	4524	7700
+	4524	7825
+	4524	6402
+	7700	307
+	7700	5176
+	7700	2343
+	5	558
+	5	4666
+	5	184
+	5	6123
+	5	7390
+	5	4493
+	5	6788
+	558	184
+	558	4666
+	558	6123
+	558	6788
+	558	6801
+	558	7745
+	558	1063
+	558	1589
+	558	2799
+	558	6242
+	558	7390
+	4666	184
+	4666	1589
+	4666	3718
+	4666	6123
+	4666	6788
+	4666	7390
+	4666	263
+	184	6123
+	184	6788
+	184	7390
+	6123	5927
+	6123	6788
+	6123	7390
+	6123	7940
+	7390	1589
+	7390	2799
+	7390	4493
+	7390	6788
+	6	393
+	6	459
+	6	5027
+	6	7650
+	6	4658
+	6	760
+	6	5003
+	6	6510
+	6	1398
+	6	6453
+	6	220
+	6	759
+	6	5689
+	6	51
+	6	7316
+	6	3976
+	6	4881
+	6	6512
+	6	6592
+	393	51
+	393	220
+	393	459
+	393	5027
+	393	4658
+	393	760
+	393	4881
+	393	5003
+	393	6510
+	393	3976
+	393	1398
+	393	6592
+	393	6512
+	393	6453
+	393	759
+	393	5689
+	393	7316
+	393	2023
+	393	7650
+	393	7775
+	393	7792
+	459	51
+	459	220
+	459	5027
+	459	7650
+	459	4658
+	459	4881
+	459	5003
+	459	6510
+	459	3976
+	459	1398
+	459	6512
+	459	6453
+	459	759
+	459	7316
+	459	760
+	459	2113
+	459	5689
+	459	6592
+	5027	51
+	5027	220
+	5027	759
+	5027	1083
+	5027	1398
+	5027	3976
+	5027	4658
+	5027	4881
+	5027	5003
+	5027	7650
+	5027	760
+	5027	6510
+	5027	6592
+	5027	6512
+	5027	6453
+	5027	5689
+	5027	7316
+	5027	3821
+	7650	51
+	7650	220
+	7650	759
+	7650	760
+	7650	1398
+	7650	3976
+	7650	4658
+	7650	4881
+	7650	5003
+	7650	5689
+	7650	6453
+	7650	6510
+	7650	6512
+	7650	7316
+	7650	6592
+	4658	51
+	4658	220
+	4658	759
+	4658	760
+	4658	897
+	4658	1398
+	4658	2113
+	4658	3976
+	4658	4881
+	4658	5003
+	4658	6510
+	4658	6592
+	4658	6512
+	4658	6453
+	4658	5689
+	4658	7316
+	4658	4866
+	760	51
+	760	220
+	760	759
+	760	4881
+	760	5003
+	760	6510
+	760	3976
+	760	1398
+	760	6592
+	760	6512
+	760	6453
+	760	5689
+	760	7316
+	5003	51
+	5003	220
+	5003	759
+	5003	1398
+	5003	3976
+	5003	4881
+	5003	6510
+	5003	6592
+	5003	6512
+	5003	6453
+	5003	7316
+	5003	4676
+	5003	5621
+	5003	5689
+	6510	51
+	6510	220
+	6510	759
+	6510	1398
+	6510	5689
+	6510	6453
+	6510	4881
+	6510	3976
+	6510	6592
+	6510	6512
+	6510	7316
+	6510	7493
+	1398	51
+	1398	759
+	1398	4881
+	1398	3976
+	1398	6592
+	1398	6512
+	1398	6453
+	1398	220
+	1398	5689
+	1398	7316
+	1398	6244
+	6453	51
+	6453	220
+	6453	759
+	6453	3976
+	6453	5500
+	6453	5689
+	6453	4881
+	6453	6592
+	6453	6512
+	6453	7316
+	6453	4676
+	220	4881
+	220	3976
+	220	6592
+	220	6512
+	220	5689
+	220	51
+	220	7316
+	220	759
+	759	51
+	759	4881
+	759	3976
+	759	6592
+	759	6512
+	759	5689
+	759	7316
+	759	6244
+	5689	51
+	5689	4881
+	5689	3976
+	5689	6592
+	5689	6512
+	5689	7316
+	51	4881
+	51	3976
+	51	7316
+	51	9
+	51	3303
+	51	1966
+	51	2023
+	51	6512
+	51	6592
+	7316	3976
+	7316	4881
+	7316	6512
+	7316	6592
+	7316	6244
+	7	7386
+	7	1499
+	7	3837
+	7	43
+	7	3558
+	7	8151
+	7	3220
+	7	5948
+	7	5855
+	7	6108
+	7	7293
+	7	4577
+	7	5362
+	7	3391
+	7	3765
+	7	4252
+	7	468
+	7	272
+	7	1079
+	7386	43
+	7386	468
+	7386	1079
+	7386	1499
+	7386	3127
+	7386	3220
+	7386	3391
+	7386	3558
+	7386	3765
+	7386	3837
+	7386	4252
+	7386	4577
+	7386	5855
+	7386	5948
+	7386	6108
+	7386	7293
+	7386	8151
+	7386	5362
+	1499	43
+	1499	468
+	1499	1079
+	1499	3837
+	1499	3558
+	1499	3220
+	1499	5948
+	1499	5855
+	1499	6108
+	1499	7293
+	1499	4577
+	1499	5362
+	1499	3391
+	1499	3765
+	1499	4252
+	1499	8151
+	3837	43
+	3837	468
+	3837	3127
+	3837	3391
+	3837	3558
+	3837	3765
+	3837	1079
+	3837	8151
+	3837	3220
+	3837	5948
+	3837	5855
+	3837	6108
+	3837	7293
+	3837	4577
+	3837	4252
+	3837	4973
+	3837	5362
+	43	1079
+	43	3558
+	43	8151
+	43	3220
+	43	5855
+	43	6108
+	43	7293
+	43	4577
+	43	5362
+	43	3391
+	43	3765
+	43	4252
+	43	468
+	43	5782
+	43	5948
+	3558	468
+	3558	1079
+	3558	3220
+	3558	3391
+	3558	8151
+	3558	5948
+	3558	5855
+	3558	6108
+	3558	4577
+	3558	5362
+	3558	3765
+	3558	4252
+	3558	5840
+	3558	7293
+	8151	468
+	8151	1079
+	8151	3220
+	8151	3391
+	8151	3765
+	8151	4252
+	8151	4577
+	8151	5362
+	8151	5855
+	8151	5948
+	8151	6108
+	8151	7293
+	3220	468
+	3220	1079
+	3220	5948
+	3220	6108
+	3220	4577
+	3220	5362
+	3220	3391
+	3220	3765
+	3220	4252
+	3220	5855
+	3220	7293
+	5948	468
+	5948	1079
+	5948	3391
+	5948	3765
+	5948	4252
+	5948	4577
+	5948	5855
+	5948	6108
+	5948	7293
+	5948	5362
+	5948	6266
+	5948	2998
+	5855	468
+	5855	1079
+	5855	2204
+	5855	3391
+	5855	4252
+	5855	4577
+	5855	6108
+	5855	7293
+	5855	5362
+	5855	3765
+	5855	3710
+	6108	468
+	6108	1079
+	6108	3391
+	6108	3765
+	6108	4252
+	6108	7293
+	6108	4577
+	6108	5362
+	6108	6266
+	6108	2344
+	6108	6939
+	7293	468
+	7293	3391
+	7293	3765
+	7293	4252
+	7293	4577
+	7293	5362
+	7293	1079
+	7293	1432
+	4577	468
+	4577	3391
+	4577	3765
+	4577	4252
+	4577	1079
+	4577	5362
+	4577	1769
+	4577	563
+	5362	468
+	5362	1079
+	5362	3391
+	5362	3765
+	5362	4252
+	3391	468
+	3391	1079
+	3391	3765
+	3391	4252
+	3765	468
+	3765	1079
+	3765	2381
+	3765	4252
+	4252	468
+	4252	1079
+	4252	6266
+	4252	2381
+	4252	5799
+	4252	5033
+	468	1079
+	468	3370
+	468	1769
+	272	2381
+	272	1769
+	272	4973
+	272	5292
+	272	5799
+	272	3517
+	272	2344
+	272	3081
+	272	1944
+	272	1432
+	272	3370
+	272	4964
+	272	6925
+	272	6982
+	8	179
+	8	963
+	8	1431
+	8	1795
+	8	6820
+	8	1689
+	8	5939
+	8	7763
+	179	963
+	179	1689
+	179	1431
+	179	238
+	179	4889
+	179	7783
+	963	1689
+	963	1431
+	963	1795
+	963	6105
+	1431	1689
+	1431	2562
+	1795	940
+	1795	1243
+	1795	1451
+	1795	7736
+	1795	5908
+	1795	8161
+	1795	6820
+	1795	2394
+	1795	2562
+	1795	4136
+	6820	940
+	6820	1243
+	6820	2562
+	6820	5908
+	6820	7736
+	6820	1451
+	6820	8161
+	6820	5963
+	9	6244
+	9	3303
+	9	2231
+	9	4960
+	9	4407
+	6244	2231
+	6244	3303
+	6244	3333
+	6244	7592
+	6244	7540
+	3303	2231
+	3303	2887
+	3303	6592
+	2231	4676
+	2231	4960
+	4960	2887
+	4960	4676
+	4960	4881
+	4960	7592
+	4960	7527
+	4960	3817
+	4407	4305
+	4407	4357
+	4407	6443
+	4407	396
+	4407	6214
+	10	1373
+	10	6845
+	10	1260
+	10	2446
+	10	7378
+	10	7298
+	10	122
+	10	6038
+	10	1775
+	10	6416
+	10	6722
+	10	4183
+	10	3459
+	10	1891
+	10	1491
+	10	1293
+	1373	122
+	1373	1260
+	1373	1293
+	1373	1349
+	1373	6845
+	1373	2446
+	1373	7378
+	1373	7298
+	1373	6038
+	1373	1775
+	1373	6416
+	1373	6722
+	1373	4183
+	1373	3459
+	1373	1891
+	1373	1491
+	1373	7690
+	6845	122
+	6845	1260
+	6845	1293
+	6845	1491
+	6845	1775
+	6845	1891
+	6845	2446
+	6845	3459
+	6845	4183
+	6845	6038
+	6845	6416
+	6845	7378
+	6845	7298
+	6845	6722
+	6845	7769
+	1260	122
+	1260	1293
+	1260	2446
+	1260	7378
+	1260	7298
+	1260	1775
+	1260	6416
+	1260	6722
+	1260	4183
+	1260	3459
+	1260	1891
+	1260	1349
+	1260	1491
+	1260	6038
+	2446	122
+	2446	177
+	2446	1293
+	2446	1491
+	2446	1775
+	2446	1891
+	2446	7378
+	2446	7298
+	2446	6038
+	2446	6416
+	2446	6722
+	2446	4183
+	2446	3459
+	7378	122
+	7378	1491
+	7378	1775
+	7378	1891
+	7378	3459
+	7378	4183
+	7378	6038
+	7378	6722
+	7378	7298
+	7378	1293
+	7378	6416
+	7378	2500
+	7378	7769
+	7298	122
+	7298	1293
+	7298	1491
+	7298	1775
+	7298	1891
+	7298	3459
+	7298	4183
+	7298	6038
+	7298	6416
+	7298	6722
+	122	1293
+	122	6416
+	122	6722
+	122	4183
+	122	3459
+	122	1491
+	122	6868
+	122	1775
+	122	1891
+	122	6038
+	6038	1293
+	6038	1491
+	6038	1775
+	6038	1891
+	6038	4183
+	6038	6416
+	6038	6722
+	6038	3459
+	1775	1293
+	1775	6416
+	1775	6722
+	1775	4183
+	1775	3459
+	1775	1891
+	1775	1491
+	6416	1293
+	6416	1491
+	6416	3459
+	6416	4183
+	6416	6722
+	6416	1891
+	6416	3798
+	6722	1293
+	6722	1491
+	6722	1891
+	6722	4183
+	6722	3459
+	4183	1293
+	4183	1491
+	4183	1891
+	4183	3459
+	4183	6030
+	4183	2644
+	4183	1759
+	3459	860
+	3459	1036
+	3459	1293
+	3459	1491
+	3459	1891
+	3459	2538
+	3459	4594
+	1891	1293
+	1891	1491
+	1891	6868
+	1891	3798
+	1891	6805
+	1891	2354
+	1891	6593
+	1491	1293
+	1491	6030
+	1491	3798
+	1491	3988
+	11	2884
+	11	7324
+	11	957
+	11	3278
+	11	6289
+	11	8146
+	11	8132
+	11	6574
+	11	3185
+	11	3016
+	11	698
+	11	858
+	11	4506
+	11	3732
+	11	3911
+	11	3582
+	2884	57
+	2884	328
+	2884	698
+	2884	957
+	2884	7324
+	2884	3582
+	2884	3278
+	2884	6289
+	2884	8146
+	2884	8132
+	2884	6574
+	2884	3185
+	2884	3016
+	2884	858
+	2884	4506
+	2884	3911
+	2884	3732
+	7324	858
+	7324	957
+	7324	2299
+	7324	3016
+	7324	3185
+	7324	3278
+	7324	3582
+	7324	3732
+	7324	3911
+	7324	4506
+	7324	6289
+	7324	6574
+	7324	8146
+	7324	8132
+	7324	698
+	957	57
+	957	698
+	957	858
+	957	3582
+	957	3278
+	957	6289
+	957	8146
+	957	8132
+	957	6574
+	957	3185
+	957	3016
+	957	4506
+	957	3732
+	957	3911
+	957	6060
+	957	2779
+	3278	858
+	3278	1948
+	3278	3016
+	3278	3185
+	3278	3582
+	3278	8146
+	3278	8132
+	3278	6574
+	3278	698
+	3278	4506
+	3278	3911
+	3278	5738
+	3278	3732
+	3278	6289
+	6289	698
+	6289	858
+	6289	2779
+	6289	3016
+	6289	3185
+	6289	3582
+	6289	3732
+	6289	4506
+	6289	8146
+	6289	8132
+	6289	6574
+	6289	3911
+	8146	698
+	8146	858
+	8146	3016
+	8146	3185
+	8146	3582
+	8146	3732
+	8146	4506
+	8146	6574
+	8146	8132
+	8146	3911
+	8132	698
+	8132	858
+	8132	3016
+	8132	3185
+	8132	3582
+	8132	3732
+	8132	4506
+	8132	6574
+	8132	3911
+	6574	698
+	6574	858
+	6574	3016
+	6574	3185
+	6574	3582
+	6574	3732
+	6574	3911
+	6574	4506
+	3185	698
+	3185	858
+	3185	3016
+	3185	3582
+	3185	3732
+	3185	3911
+	3185	5474
+	3185	4506
+	3185	6604
+	3185	7481
+	3016	698
+	3016	2993
+	3016	858
+	3016	4506
+	3016	3732
+	3016	3582
+	3016	3911
+	698	3582
+	698	858
+	698	4506
+	698	3732
+	698	3911
+	858	3582
+	858	4506
+	858	3732
+	858	3911
+	858	1363
+	4506	3582
+	4506	3732
+	4506	3911
+	4506	1360
+	4506	6509
+	4506	7097
+	3732	3582
+	3732	3911
+	3732	1840
+	3732	4868
+	3732	4478
+	3911	3582
+	3911	1360
+	12	2510
+	12	39
+	12	370
+	12	4673
+	12	5509
+	12	5960
+	12	1723
+	12	7646
+	12	2260
+	12	3231
+	12	4168
+	12	2135
+	12	7538
+	12	2812
+	12	552
+	12	3237
+	12	5132
+	12	6090
+	2510	39
+	2510	370
+	2510	552
+	2510	1723
+	2510	1736
+	2510	2135
+	2510	2260
+	2510	5132
+	2510	3237
+	2510	4673
+	2510	5509
+	2510	5960
+	2510	7646
+	2510	3231
+	2510	4168
+	2510	7538
+	2510	2812
+	2510	4214
+	39	5132
+	39	3237
+	39	370
+	39	4673
+	39	1723
+	39	7646
+	39	2260
+	39	3231
+	39	4168
+	39	552
+	39	7538
+	39	2812
+	39	302
+	39	595
+	39	2135
+	39	4611
+	39	5509
+	39	5960
+	39	6819
+	370	5132
+	370	3237
+	370	4673
+	370	5509
+	370	5960
+	370	1723
+	370	7646
+	370	3231
+	370	4168
+	370	552
+	370	2135
+	370	7538
+	370	2260
+	370	2812
+	4673	552
+	4673	1723
+	4673	2135
+	4673	2260
+	4673	2812
+	4673	3231
+	4673	3237
+	4673	4168
+	4673	5132
+	4673	5509
+	4673	5960
+	4673	7646
+	4673	7538
+	5509	552
+	5509	1723
+	5509	2135
+	5509	2260
+	5509	2812
+	5509	3231
+	5509	3237
+	5509	4168
+	5509	5132
+	5509	5960
+	5509	7646
+	5509	7538
+	5960	552
+	5960	1006
+	5960	1723
+	5960	2135
+	5960	2260
+	5960	2812
+	5960	3231
+	5960	3237
+	5960	5132
+	5960	7646
+	5960	4168
+	5960	7538
+	5960	1946
+	5960	4324
+	1723	552
+	1723	5132
+	1723	3237
+	1723	7646
+	1723	2260
+	1723	3231
+	1723	2135
+	1723	7538
+	1723	2812
+	1723	4168
+	7646	552
+	7646	2135
+	7646	2260
+	7646	2812
+	7646	3231
+	7646	3237
+	7646	4168
+	7646	5132
+	7646	7538
+	7646	6114
+	7646	1126
+	2260	552
+	2260	5132
+	2260	3237
+	2260	3231
+	2260	4168
+	2260	2135
+	2260	7538
+	2260	2812
+	3231	552
+	3231	2135
+	3231	2812
+	3231	5132
+	3231	4168
+	3231	7538
+	3231	3237
+	3231	4474
+	3231	5943
+	4168	552
+	4168	2135
+	4168	2812
+	4168	5132
+	4168	3237
+	4168	7538
+	4168	7655
+	2135	552
+	2135	5132
+	2135	3237
+	2135	7538
+	2135	2812
+	2135	6790
+	7538	552
+	7538	2812
+	7538	3237
+	7538	5132
+	7538	6114
+	2812	552
+	2812	5132
+	2812	3237
+	2812	1946
+	2812	6114
+	13	4177
+	13	1204
+	13	2662
+	13	6110
+	13	7837
+	13	380
+	13	3355
+	13	1482
+	13	7292
+	13	7117
+	13	7939
+	13	7255
+	13	1397
+	13	5557
+	13	1357
+	13	2180
+	13	3236
+	13	7731
+	13	3928
+	13	3819
+	4177	380
+	4177	1204
+	4177	1357
+	4177	1397
+	4177	1482
+	4177	2153
+	4177	2180
+	4177	2662
+	4177	3236
+	4177	3355
+	4177	3928
+	4177	6110
+	4177	7837
+	4177	7292
+	4177	7117
+	4177	7255
+	4177	5557
+	4177	7731
+	4177	1804
+	4177	7939
+	1204	380
+	1204	2662
+	1204	6110
+	1204	7837
+	1204	3355
+	1204	1482
+	1204	7292
+	1204	7117
+	1204	7939
+	1204	7255
+	1204	5557
+	1204	1357
+	1204	3236
+	1204	7731
+	1204	3928
+	1204	4719
+	1204	1397
+	1204	1654
+	1204	2180
+	1204	4605
+	1204	5459
+	2662	380
+	2662	1357
+	2662	1397
+	2662	2180
+	2662	6110
+	2662	7837
+	2662	3355
+	2662	1482
+	2662	7292
+	2662	7117
+	2662	7939
+	2662	7255
+	2662	3236
+	2662	7731
+	2662	3928
+	2662	4627
+	2662	5557
+	6110	380
+	6110	1357
+	6110	1397
+	6110	1482
+	6110	3236
+	6110	3355
+	6110	3928
+	6110	5557
+	6110	7292
+	6110	7117
+	6110	7939
+	6110	7255
+	6110	2180
+	6110	7731
+	6110	7837
+	7837	380
+	7837	528
+	7837	1357
+	7837	1397
+	7837	2180
+	7837	3236
+	7837	3355
+	7837	5459
+	7837	5557
+	7837	7117
+	7837	7255
+	7837	7292
+	7837	7731
+	7837	1482
+	7837	7939
+	7837	3928
+	380	3355
+	380	1482
+	380	7292
+	380	7117
+	380	7939
+	380	7255
+	380	5557
+	380	1357
+	380	2180
+	380	7731
+	380	3928
+	380	1397
+	380	3236
+	3355	1357
+	3355	1397
+	3355	1482
+	3355	3236
+	3355	7292
+	3355	7117
+	3355	7255
+	3355	5557
+	3355	2180
+	3355	3928
+	3355	7731
+	3355	7939
+	1482	1397
+	1482	7292
+	1482	7939
+	1482	7255
+	1482	5557
+	1482	1357
+	1482	2180
+	1482	3236
+	1482	3928
+	1482	7117
+	1482	7731
+	7292	1357
+	7292	1397
+	7292	1654
+	7292	2180
+	7292	3236
+	7292	3928
+	7292	5557
+	7292	7117
+	7292	7255
+	7292	7731
+	7292	7939
+	7117	1357
+	7117	1397
+	7117	2153
+	7117	2180
+	7117	3236
+	7117	5557
+	7117	7939
+	7117	7255
+	7117	7731
+	7117	3928
+	7939	1357
+	7939	1397
+	7939	2180
+	7939	3236
+	7939	3928
+	7939	5557
+	7939	7255
+	7939	7731
+	7939	3800
+	7255	1357
+	7255	1397
+	7255	2180
+	7255	3236
+	7255	3928
+	7255	5557
+	7255	7731
+	7255	3279
+	1397	1357
+	1397	5557
+	1397	3236
+	1397	7731
+	1397	3928
+	1397	2180
+	5557	1357
+	5557	2180
+	5557	3236
+	5557	3928
+	5557	7731
+	5557	6256
+	1357	2180
+	1357	3236
+	1357	7731
+	1357	3928
+	2180	3236
+	2180	7731
+	2180	3928
+	2180	6256
+	3236	7731
+	3236	3928
+	7731	2153
+	7731	3928
+	7731	3279
+	7731	5384
+	3928	5848
+	3928	2834
+	14	6530
+	14	1707
+	14	6213
+	14	3015
+	14	6945
+	14	6091
+	14	639
+	14	7579
+	14	4895
+	14	3848
+	14	1941
+	14	6497
+	14	2090
+	14	5949
+	6530	82
+	6530	1707
+	6530	1941
+	6530	3015
+	6530	3848
+	6530	4895
+	6530	5949
+	6530	6091
+	6530	6213
+	6530	2090
+	6530	6945
+	6530	639
+	6530	7579
+	1707	639
+	1707	1290
+	1707	6213
+	1707	3015
+	1707	5949
+	1707	2090
+	1707	6945
+	1707	6091
+	1707	7579
+	1707	4895
+	1707	3848
+	1707	1941
+	1707	2030
+	1707	5814
+	6213	1941
+	6213	2090
+	6213	3015
+	6213	3848
+	6213	4895
+	6213	5949
+	6213	6091
+	6213	639
+	6213	7579
+	6213	6945
+	3015	82
+	3015	214
+	3015	639
+	3015	2090
+	3015	5949
+	3015	6945
+	3015	6091
+	3015	7579
+	3015	4895
+	3015	3848
+	3015	1941
+	3015	3102
+	3015	3718
+	6945	82
+	6945	639
+	6945	1941
+	6945	2090
+	6945	2849
+	6945	3848
+	6945	4895
+	6945	5949
+	6945	6091
+	6945	7579
+	6091	639
+	6091	1941
+	6091	2090
+	6091	3848
+	6091	4895
+	6091	5949
+	6091	7579
+	6091	6578
+	6091	5927
+	6091	5217
+	6091	1403
+	639	5949
+	639	2090
+	639	7579
+	639	4895
+	639	3848
+	639	1941
+	7579	260
+	7579	1941
+	7579	2090
+	7579	3848
+	7579	4895
+	7579	5949
+	4895	1941
+	4895	2090
+	4895	3848
+	4895	5949
+	3848	1290
+	3848	1941
+	3848	2090
+	3848	5949
+	3848	4354
+	1941	5949
+	1941	2090
+	1941	668
+	1941	6578
+	1941	5927
+	6497	668
+	6497	869
+	6497	980
+	6497	1063
+	6497	1589
+	6497	2590
+	6497	2692
+	6497	2799
+	6497	3102
+	6497	3718
+	6497	4493
+	6497	5927
+	6497	6242
+	6497	6383
+	6497	7108
+	6497	6578
+	15	5521
+	15	4852
+	15	3882
+	15	2621
+	15	1537
