+	54	35903
+	55	42123
+	56	25659
+	56	28659
+	57	43486
+	58	5702
+	58	25711
+	58	44692
+	60	32753
+	60	28017
+	61	39869
+	62	43059
+	62	4095
+	62	38107
+	63	41145
+	63	11338
+	63	38089
+	64	38721
+	64	8660
+	64	16774
+	65	15074
+	65	2342
+	65	43974
+	66	11156
+	66	28876
+	67	30960
+	70	34042
+	70	25350
+	70	48624
+	71	29186
+	71	15000
+	71	22301
+	71	28678
+	71	43003
+	72	19857
+	72	8062
+	72	6880
+	74	36093
+	74	14891
+	74	44993
+	74	48366
+	75	46485
+	75	23453
+	75	44200
+	76	21736
+	76	44081
+	76	464
+	76	47345
+	76	31016
+	77	33580
+	77	25659
+	77	48223
+	77	28173
+	77	12648
+	78	30093
+	78	42091
+	78	39379
+	78	25370
+	78	17833
+	79	10773
+	80	7959
+	80	4780
+	81	7767
+	81	20845
+	81	12816
+	84	28249
+	84	48842
+	85	23961
+	85	41931
+	87	44209
+	88	31024
+	89	34548
+	89	45461
+	90	40934
+	91	32249
+	91	23840
+	92	20202
+	92	41444
+	93	25325
+	93	15814
+	93	43893
+	94	12978
+	94	13602
+	94	38161
+	94	12671
+	94	30052
+	94	26675
+	94	23733
+	94	20123
+	95	6867
+	96	45006
+	96	40957
+	96	30936
+	97	44111
+	100	2649
+	100	41814
+	100	11542
+	101	44249
+	103	48938
+	103	41588
+	106	38613
+	107	46536
+	109	14611
+	109	38320
+	109	1994
+	110	9823
+	110	43265
+	110	14334
+	110	4104
+	110	15424
+	110	19699
+	111	15669
+	111	8711
+	111	39551
+	111	20492
+	112	38502
+	112	24558
+	114	10264
+	114	17903
+	115	39277
+	115	3418
+	115	24126
+	116	14906
+	116	22928
+	116	35060
+	117	47116
+	117	40531
+	118	10485
+	119	23211
+	119	32624
+	119	22446
+	119	22896
+	120	40676
+	120	20136
+	120	48453
+	121	45519
+	121	49159
+	122	6883
+	122	10679
+	123	36919
+	124	22440
+	124	20675
+	124	30482
+	126	3073
+	126	10977
+	127	46616
+	128	15436
+	129	43504
+	131	33056
+	131	9148
+	132	45519
+	132	18183
+	132	15974
+	132	30142
+	134	20958
+	134	4077
+	135	29371
+	135	8802
+	135	44201
+	135	23804
+	135	1768
+	135	34844
+	135	10603
+	135	36459
+	135	17732
+	135	48555
+	135	15070
+	135	14752
+	135	41687
+	135	40139
+	135	34546
+	135	3596
+	135	38906
+	135	4695
+	135	10886
+	135	33727
+	135	18324
+	135	25116
+	135	26637
+	135	27095
+	135	41016
+	135	30654
+	135	531
+	135	40646
+	135	13509
+	135	8072
+	135	13855
+	135	40967
+	135	9827
+	135	5740
+	135	25387
+	135	9801
+	135	8671
+	135	43402
+	135	44609
+	135	39467
+	135	34055
+	135	40478
+	135	43041
+	135	11517
+	135	29957
+	135	37111
+	135	48289
+	135	36378
+	135	44266
+	135	49727
+	135	14144
+	137	26812
+	137	17392
+	137	37231
+	137	38998
+	137	43114
+	137	27985
+	137	25244
+	137	23923
+	137	37631
+	137	19093
+	137	15952
+	137	6990
+	138	17593
+	138	21492
+	139	45690
+	139	45095
+	140	18678
+	140	27089
+	142	34018
+	144	24653
+	144	34702
+	146	10411
+	146	3578
+	146	23834
+	146	11412
+	147	48705
+	147	23382
+	147	42661
+	148	38422
+	148	7933
+	149	35165
+	149	31999
+	149	30195
+	149	48533
+	150	28666
+	151	14085
+	151	23474
+	152	29371
+	152	47733
+	152	28745
+	152	18009
+	152	35151
+	152	35254
+	152	26969
+	152	44111
+	152	37231
+	152	10753
+	152	45154
+	152	25914
+	152	26766
+	152	4245
+	152	32520
+	152	44802
+	152	12693
+	152	36242
+	152	14010
+	152	9862
+	152	17319
+	152	49591
+	152	8935
+	152	41087
+	152	37760
+	152	30672
+	152	1781
+	152	49748
+	152	12748
+	152	6049
+	152	29966
+	152	20875
+	152	49530
+	152	19528
+	152	33089
+	152	44175
+	152	32304
+	152	2942
+	152	40907
+	152	33021
+	152	25523
+	152	33051
+	152	25782
+	152	4786
+	152	33951
+	152	19472
+	152	5448
+	152	29439
+	152	12571
+	152	14445
+	152	3543
+	152	29721
+	152	25281
+	152	2306
+	154	36454
+	154	30931
+	155	30280
+	155	28492
+	156	12538
+	157	15818
+	158	28806
+	160	33213
+	160	46744
+	160	9288
+	161	34304
+	161	16444
+	162	45519
+	162	25079
+	163	11172
+	163	22873
+	164	33340
+	164	35159
+	164	43776
+	164	25688
+	165	42123
+	165	49463
+	166	22766
+	167	41148
+	168	24276
+	168	49153
+	168	33253
+	169	47733
+	169	43504
+	169	18009
+	169	5138
+	169	12471
+	169	41128
+	169	28479
+	169	33934
+	169	13852
+	169	2646
+	169	14803
+	169	46852
+	169	31481
+	169	30671
+	169	30866
+	169	4961
+	169	17816
+	169	11037
+	169	27863
+	169	18054
+	169	2562
+	169	30577
+	169	19406
+	169	16712
+	169	35766
+	169	36975
+	169	12652
+	169	12268
+	169	43483
+	169	49319
+	171	42123
+	171	40849
+	171	1725
+	171	47316
+	171	47456
+	172	44202
+	172	11064
+	173	49106
+	173	23889
+	173	42484
+	173	17917
+	173	30727
+	174	11375
+	174	5987
+	174	43491
+	174	24484
+	174	36233
+	174	37785
+	175	20564
+	175	35690
+	176	44608
+	176	30930
+	179	25674
+	179	43538
+	179	49445
+	180	31888
+	180	22645
+	181	26175
+	182	30960
+	182	42934
+	182	6528
+	182	25229
+	182	27754
+	182	44540
+	182	43051
+	183	43631
+	185	32048
+	185	43256
+	185	11960
+	186	1212
+	187	16937
+	188	25675
+	189	21123
+	189	45432
+	190	47733
+	190	42157
+	192	20904
+	193	24499
+	194	1834
+	194	29550
+	194	20205
+	194	39636
+	194	32266
+	196	48168
+	197	30017
+	197	33689
+	198	42123
+	198	21203
+	198	19254
+	198	16618
+	199	25726
+	199	16141
+	200	47733
+	200	35504
+	201	37687
+	201	6706
+	202	5108
+	202	11592
+	203	5502
+	204	28265
+	206	1689
+	206	4091
+	206	23500
+	206	20406
+	207	49089
+	208	10392
+	208	6387
+	208	27746
+	209	8616
+	209	21368
+	209	25397
+	209	39701
+	209	38233
+	210	30024
+	212	39588
+	213	27082
+	215	10319
+	217	29456
+	219	8240
+	219	18605
+	220	33844
+	220	30646
+	221	13049
+	221	10483
+	222	3866
+	222	41735
+	222	7438
+	223	8936
+	224	43144
+	225	24470
+	227	5987
+	227	40411
+	228	8884
+	228	15677
+	231	14434
+	232	35435
+	232	39936
+	233	34612
+	234	46805
+	234	24877
+	235	2058
+	236	36414
+	236	29571
+	237	10182
+	238	37050
+	238	40119
+	238	5741
+	238	9886
+	239	15595
+	239	20214
+	240	32591
+	240	11170
+	240	39259
+	241	21741
+	242	29537
+	243	43116
+	243	29680
+	243	44288
+	243	22851
+	244	32348
+	245	28887
+	245	34749
+	246	42123
+	246	35437
+	248	8186
+	248	10265
+	248	41944
+	248	33641
+	248	2572
+	248	30339
+	250	44009
+	252	34056
+	252	21371
+	254	5923
+	255	46021
+	255	364
+	255	22814
+	256	44445
+	257	42271
+	257	30960
+	257	2839
+	257	43094
+	257	38449
+	257	28525
+	258	12827
+	258	26736
+	258	3922
+	258	7164
+	258	19896
+	259	11673
+	260	9812
+	261	42123
+	261	2596
+	261	28215
+	261	40406
+	262	45284
+	262	12405
+	262	31171
+	262	27223
+	262	34774
+	262	5311
+	263	38526
+	264	41128
+	264	34586
+	265	4886
+	265	39833
+	265	42685
+	266	45220
+	266	15677
+	267	25672
+	269	23549
+	270	43144
+	270	44932
+	270	907
+	270	33013
+	270	1219
+	270	12115
+	270	41696
+	271	43485
+	272	22871
+	273	22319
+	274	36631
+	277	42375
+	277	40432
+	277	1989
+	277	21443
+	278	39363
+	278	27905
+	278	35535
+	280	30960
+	280	14611
+	280	26436
+	280	5746
+	280	16358
+	280	720
+	280	26891
+	281	19278
+	281	41889
+	281	22759
+	282	42902
+	282	17414
+	282	21284
+	284	13049
+	284	15017
+	287	40800
+	288	38646
+	289	47733
+	289	45878
+	289	38352
+	289	40344
+	289	701
+	289	26995
+	290	8802
+	290	44362
+	290	32610
+	291	24950
+	291	17419
+	291	24268
+	293	40366
+	293	16021
+	293	12463
+	295	48778
+	297	19449
+	298	27928
+	298	37003
+	298	30814
+	298	38993
+	299	27902
+	299	1270
+	300	35836
+	301	36261
+	302	1698
+	302	31841
+	302	10975
+	302	15942
+	305	38343
+	306	45519
+	306	42488
+	306	25280
+	306	12000
+	306	30642
+	306	34658
+	306	19339
+	306	23071
+	306	21073
+	307	45519
+	307	23825
+	307	12034
+	308	37415
+	309	21563
+	311	18052
+	312	22727
+	312	3284
+	313	30646
+	313	39378
+	315	30424
+	315	37281
+	316	10452
+	317	27852
+	319	45031
+	319	34226
+	319	38173
+	320	28885
+	320	5182
+	322	32260
+	322	3030
+	322	829
+	323	19741
+	323	902
+	324	46254
+	324	38249
+	325	39262
+	326	15144
+	327	46184
+	328	37385
+	328	7695
+	328	5902
+	328	36613
+	329	17095
+	329	45166
+	330	27801
+	330	46374
+	331	48967
+	332	23454
+	332	11486
+	333	7517
+	335	13499
+	335	6199
+	336	2950
+	336	1314
+	336	14958
+	336	42737
+	336	22008
+	337	48857
+	341	47257
+	341	36992
+	342	39072
+	342	47943
+	343	45429
+	343	28764
+	344	46480
+	345	35507
+	349	42566
+	349	39294
+	350	11076
+	351	19857
+	351	39736
+	351	6656
+	351	27704
+	352	10926
+	352	5331
+	352	23830
+	352	46841
+	353	42271
+	353	6313
+	353	6331
+	353	9220
+	353	31138
+	353	22486
+	353	34669
+	355	44957
+	355	48486
+	355	45927
+	355	37403
+	356	47733
+	356	48972
+	356	33800
+	356	37719
+	357	46139
+	357	2853
+	358	21972
+	358	45279
+	358	28926
+	359	24499
+	359	46418
+	359	14249
+	359	12155
+	359	12008
+	359	25475
+	359	11797
+	359	27571
+	359	2235
+	359	18635
+	359	4523
+	359	42135
+	359	3982
+	359	36878
+	360	19581
+	360	48975
+	360	38313
+	360	22988
+	362	36850
+	362	7684
+	364	46186
+	364	6887
+	364	32251
+	364	42830
+	364	4254
+	364	13946
+	364	26942
+	364	20433
+	365	44721
+	365	2981
+	365	46007
+	365	17890
+	365	36017
+	365	37195
+	365	539
+	365	12811
+	365	17730
+	367	10753
+	367	16986
+	368	48973
+	369	18116
+	369	32845
+	370	4245
+	370	43722
+	371	45208
+	372	37346
+	372	46229
+	372	24108
+	373	37231
+	373	2188
+	373	27128
+	374	47306
+	376	46902
+	377	16898
+	378	6105
+	379	49880
+	379	13789
+	380	34844
+	380	47207
+	380	41695
+	381	11783
+	381	43869
+	382	35300
+	383	18379
+	383	823
+	384	47733
+	384	44111
+	384	11505
+	384	26118
+	384	7519
+	384	4007
+	384	12145
+	385	4542
+	385	14258
+	385	6707
+	385	11675
+	385	22562
+	386	19041
+	389	29371
+	389	10078
+	389	7823
+	389	2958
+	389	30285
+	389	34810
+	389	32240
+	390	45539
+	390	9361
+	390	18928
+	390	37503
+	393	6525
+	393	18482
+	393	4179
+	394	17747
+	394	3311
+	394	30180
+	395	30799
+	395	46495
+	395	10828
+	395	48997
+	395	6125
+	395	40949
+	396	39253
+	397	35254
+	397	7808
+	398	28940
+	400	36093
+	400	33140
+	400	12405
+	400	17880
+	400	40280
+	400	18348
+	400	47413
+	400	9889
+	400	43770
+	401	22731
+	401	32891
+	402	33511
+	405	30960
+	405	36093
+	405	12471
+	405	4245
+	405	16872
+	405	17931
+	405	28342
+	405	46256
+	405	8127
+	405	31459
+	405	49242
+	405	19258
+	405	11405
+	405	34849
+	406	8044
+	406	15070
+	407	2445
+	407	30778
+	407	3711
+	408	46485
+	408	14434
+	409	4886
+	409	21468
+	409	23148
+	411	17599
+	412	4071
+	412	22893
+	413	28797
+	414	41071
+	414	48486
+	414	24347
+	414	6728
+	414	3893
+	414	40093
+	414	26309
+	416	8417
+	416	22404
+	417	30960
+	417	45767
+	418	2728
+	418	23925
+	418	39744
+	419	28037
+	419	42694
+	419	25646
+	420	23191
+	420	46090
+	424	42927
+	424	4691
+	424	36027
+	424	16364
+	425	27612
+	425	2166
+	425	7124
+	426	42123
+	426	3535
+	427	42271
+	427	43761
+	427	43789
+	427	9257
+	427	9192
+	428	12341
+	428	44742
+	429	14525
+	430	15060
+	431	12937
+	431	37890
+	431	48150
+	432	38195
+	433	36372
+	434	21393
+	434	1057
+	434	17902
+	434	29634
+	434	32102
+	434	46308
+	435	16001
+	436	45191
+	436	4271
+	437	30960
+	437	23978
+	438	42271
+	438	43063
+	438	19587
+	438	43430
+	438	20186
+	438	2609
+	438	34115
+	438	46227
+	438	6656
+	439	17213
+	439	31574
+	439	35639
+	439	15817
+	440	35151
+	440	7134
+	440	41585
+	440	34470
+	441	25686
+	442	38195
+	442	48665
+	442	6946
+	442	27263
+	442	28562
+	444	16273
+	444	24524
+	444	9902
+	444	29040
+	445	42769
+	446	27156
+	446	39234
+	446	48220
+	446	6594
+	449	4042
+	450	26969
+	450	10975
+	450	9225
+	450	5709
+	450	27789
+	450	20531
+	450	40210
+	450	18473
+	450	15482
+	450	34276
+	450	37427
+	450	29988
+	450	34328
+	450	34549
+	450	40959
+	450	37546
+	451	19611
+	451	30948
+	451	43090
+	452	26335
+	453	47733
+	453	41935
+	454	6265
+	454	18775
+	454	39617
+	455	47733
+	456	42005
+	457	29371
+	458	45363
+	459	28745
+	459	38125
+	460	5715
+	460	17599
+	460	30277
+	460	27376
+	460	48549
+	460	14470
+	460	28383
+	460	46583
+	461	24566
+	461	36477
+	463	20961
+	463	38682
+	464	40629
+	464	23513
+	464	45549
+	465	42123
+	465	49162
+	465	13543
+	466	14233
+	466	35206
+	466	40043
+	468	34493
+	469	43486
+	469	11301
+	470	21510
+	470	33371
+	471	43636
+	471	48639
+	472	28745
+	472	38195
+	472	24484
+	472	1680
+	472	16166
+	472	28097
+	473	10997
+	475	6880
+	475	22886
+	480	46569
+	480	11205
+	480	18909
+	481	25222
+	481	23961
+	481	33794
+	481	12461
+	481	33082
+	481	2623
+	481	22161
+	481	15958
+	481	5592
+	481	10591
+	481	9513
+	481	9261
+	481	22613
+	482	46966
+	483	754
+	483	43524
+	483	23382
+	483	33181
+	484	49891
+	484	37699
+	484	9682
+	484	2067
+	484	36764
+	484	40361
+	484	28023
+	484	30645
+	484	15819
+	484	5461
+	484	3173
+	484	30420
+	484	3027
+	484	21724
+	485	19006
+	487	22190
+	487	45559
+	487	45310
+	487	20583
+	487	11658
+	487	17597
+	488	5548
+	489	42123
+	489	42934
+	489	30660
+	493	26271
+	494	26812
+	494	10603
+	494	38230
+	494	45969
+	494	9703
+	494	7033
+	497	3584
+	498	4679
+	499	36014
+	499	23119
+	499	33417
+	500	7737
+	501	21301
+	502	1695
+	502	41240
+	502	29374
+	503	1695
+	503	4886
+	503	32837
+	503	17326
+	503	6178
+	503	35354
+	503	22088
+	504	29371
+	504	40954
+	504	13139
+	504	21894
+	505	37267
+	505	23213
+	506	15974
+	506	20121
+	507	18335
+	507	5111
+	507	17792
+	508	21736
+	509	41471
+	511	6440
+	512	20092
+	512	24737
+	512	1460
+	513	42271
+	513	30960
+	513	28887
+	513	21839
+	513	22021
+	513	38677
+	513	34138
+	513	47417
+	513	13029
+	513	23021
+	513	41249
+	513	28478
+	513	35281
+	513	11243
+	513	21784
+	513	7490
+	513	47406
+	513	15383
+	513	19532
+	514	26970
+	515	9502
+	515	17118
+	516	14421
+	516	29716
+	517	28346
+	518	41661
+	518	16041
+	518	4008
+	518	48709
+	519	35254
+	519	8220
+	520	8608
+	520	7932
+	521	31818
+	521	48705
+	521	42885
+	521	40247
+	523	44313
+	523	3670
+	524	8417
+	524	30600
+	524	21303
+	524	21086
+	527	42271
+	527	15624
+	527	44456
+	527	36245
+	527	11674
+	527	30694
+	527	39228
+	527	5658
+	528	36577
+	528	38908
+	529	16273
+	529	32262
+	529	39203
+	529	46097
+	529	25264
+	529	40115
+	529	30079
+	531	6792
+	533	37353
+	533	48445
+	533	12282
+	534	2129
+	534	28324
+	534	14436
+	534	30534
+	534	42836
+	534	48597
+	535	35254
+	535	39923
+	535	25230
+	535	29435
+	536	29371
+	536	18411
+	536	37998
+	537	12531
+	537	45644
+	538	47697
+	539	19278
+	539	44732
+	540	10703
+	541	30909
+	542	47733
+	542	40554
+	542	7377
+	542	14998
+	542	47515
+	543	3535
+	543	32958
+	543	46299
+	543	34961
+	543	18003
+	543	18919
+	545	44542
+	546	39864
+	546	33411
+	546	21291
+	546	34333
+	547	42123
+	547	36134
+	547	38422
+	547	17791
+	547	44656
+	547	48252
+	547	24923
+	547	3284
+	547	43247
+	547	5254
+	547	17786
+	547	48836
+	547	27499
+	548	5883
+	548	5281
+	548	6215
+	548	29626
+	549	46040
+	549	31506
+	549	8372
+	551	7342
+	551	40800
+	552	12200
+	553	34096
+	553	20843
+	553	4161
+	553	31484
+	555	8505
+	555	17402
+	555	29182
+	556	20519
+	557	47687
+	557	21171
+	557	5469
+	557	49093
+	559	28389
+	559	18769
+	559	11344
+	560	40630
+	561	37101
+	561	25457
+	562	35840
+	564	28215
+	564	37918
+	564	5409
+	565	42123
+	565	47099
+	565	41239
+	565	44883
+	565	24023
+	565	28287
+	565	3049
+	567	6474
+	567	15098
+	568	26543
+	568	27041
+	569	32475
+	570	30622
+	571	29371
+	571	31732
+	571	31702
+	571	23358
+	572	44941
+	572	31374
+	572	669
+	573	10224
+	573	39277
+	574	34932
+	574	36369
+	574	3140
+	574	24884
+	574	41838
+	575	29371
+	576	7615
+	576	31968
+	577	38195
+	577	8802
+	577	8186
+	577	46052
+	577	42136
+	577	31885
+	577	47620
+	577	21271
+	577	2501
+	577	48999
+	577	41446
+	577	17388
+	577	24483
+	577	40442
+	578	45924
+	578	42093
+	578	46817
+	578	2115
+	578	25332
+	579	36719
+	579	4957
+	580	32256
+	581	43504
+	581	29720
+	583	32932
+	584	24939
+	584	25902
+	584	6073
+	585	34880
+	585	18580
+	585	15623
+	585	48288
+	585	34777
+	587	17916
+	588	28105
+	591	44751
+	592	30543
+	592	7362
+	593	34880
+	593	10797
+	593	28004
+	593	20640
+	594	24939
+	594	17112
+	595	28298
+	595	25160
+	595	11691
+	595	35756
+	595	46181
+	595	28610
+	596	2896
+	598	4152
+	599	44072
+	599	39785
+	599	31634
+	600	889
+	600	37850
+	601	31979
+	602	36177
+	602	47302
+	602	23282
+	605	24499
+	606	48099
+	606	25838
+	607	26812
+	608	34594
+	609	42126
+	609	36634
+	609	17615
+	610	45761
+	611	26645
+	614	6474
+	614	38721
+	614	48445
+	614	36647
+	614	2398
+	615	31960
+	615	12433
+	615	4096
+	615	24330
+	616	17902
+	616	18014
+	616	10689
+	617	23746
+	617	18076
+	618	49880
+	618	13437
+	619	35485
+	619	44620
+	619	11121
+	620	28608
+	621	39985
+	621	13476
+	621	2500
+	621	954
+	621	41767
+	621	30464
+	622	35151
+	622	12763
+	622	7743
+	622	8043
+	622	44952
+	622	45621
+	622	46877
+	622	34883
+	622	10885
+	622	12960
+	622	19825
+	623	15806
+	624	34510
+	625	10843
+	625	30576
+	627	45519
+	627	44370
+	628	30221
+	629	12448
+	629	17226
+	629	2414
+	629	14412
+	631	29371
+	631	44932
+	631	39832
+	631	38842
+	631	1723
+	631	9579
+	631	31278
+	631	9246
+	631	38173
+	631	45084
+	631	12651
+	631	14347
+	632	42123
+	633	49612
+	633	19339
+	634	10411
+	634	4589
+	634	800
+	634	34869
+	634	7495
+	635	26351
+	635	23954
+	636	12681
+	636	38452
+	637	38842
+	637	9113
+	639	11823
+	640	10411
+	640	21576
+	641	44111
+	641	32261
+	642	15692
+	643	28661
+	643	45991
+	643	6050
+	644	10982
+	645	32283
+	645	48614
+	647	2179
+	647	1337
+	648	9793
+	648	11772
+	650	42123
+	650	10411
+	650	26812
+	650	44111
+	650	17095
+	650	22952
+	650	12901
+	650	40582
+	650	40652
+	650	26907
+	650	29869
+	650	44123
+	650	2176
+	650	28520
+	650	29639
+	650	16105
+	650	801
+	650	33215
+	650	15480
+	650	6963
+	650	31538
+	650	46574
+	650	13632
+	650	38393
+	650	28576
+	650	25314
+	650	29853
+	650	27914
+	650	49313
+	650	27741
+	650	6047
+	650	21416
+	651	33255
+	652	24499
+	652	18333
+	652	31539
+	654	31841
+	655	44039
+	655	40864
+	655	35120
+	655	49984
+	655	2661
+	655	39281
+	655	13654
+	655	44511
+	655	47561
+	655	25688
+	656	47733
+	656	49891
+	656	3584
+	657	10742
+	657	724
+	658	36377
+	658	47918
+	658	42602
+	658	29971
+	659	8549
+	660	3101
+	661	2381
+	662	41375
+	662	11029
+	663	14615
+	666	42123
+	666	18386
+	666	22196
+	666	20897
+	667	17293
+	668	47733
+	668	42271
+	668	31818
+	668	31362
+	668	16559
+	668	5074
+	668	3883
+	668	12671
+	668	30105
+	668	18471
+	668	1388
+	668	8371
+	668	38384
+	668	42720
+	668	9603
+	669	48296
+	669	7492
+	669	13957
+	670	26812
+	670	48078
+	670	47190
+	671	26461
+	671	14500
+	673	9789
+	673	44707
+	673	37195
+	674	4619
+	674	45779
+	674	2117
+	675	10753
+	675	34844
+	676	9324
+	676	23045
+	677	24499
+	677	1639
+	677	42126
+	678	29869
+	678	45890
+	679	22295
+	679	10302
+	680	37914
+	682	23716
+	682	32767
+	683	6826
+	686	25159
+	687	24057
+	690	15367
+	690	18522
+	692	11772
+	693	46461
+	694	41128
+	695	42123
+	695	43486
+	695	26672
+	696	21736
+	696	6673
+	696	37227
+	697	6180
+	697	34846
+	697	31786
+	698	3535
+	698	35840
+	698	19607
+	698	16355
+	698	12807
+	698	22495
+	698	45460
+	698	48083
+	700	4886
+	700	36350
+	700	42090
+	700	8971
+	701	5987
+	701	30545
+	701	19554
+	701	15777
+	701	29648
+	701	5816
+	701	2560
+	703	47813
+	703	23598
+	703	33570
+	704	10694
+	704	18077
+	706	10558
+	706	49816
+	707	5513
+	707	17188
+	707	42091
+	707	4945
+	707	49271
+	707	2037
+	707	17435
+	707	46381
+	707	23744
+	708	43504
+	708	19110
+	708	19738
+	708	44754
+	710	28748
+	710	45160
+	711	43219
+	711	19016
+	711	15172
+	711	44800
+	711	30124
+	711	22331
+	712	8802
+	712	8404
+	712	45991
+	713	41600
+	714	25674
+	714	14518
+	714	5094
+	714	25091
+	714	47434
+	715	9266
+	716	28996
+	717	47733
+	717	5987
+	717	35507
+	717	43263
+	717	14886
+	717	10890
+	717	5094
+	717	42819
+	717	38483
+	717	38421
+	717	40169
+	717	5254
+	719	49891
+	719	34632
+	720	21755
+	720	45993
+	720	40387
+	722	12780
+	722	36205
+	723	11202
+	723	1601
+	724	21513
+	724	12395
+	725	23572
+	726	6966
+	726	13343
+	726	28755
+	726	15675
+	727	23454
+	727	2651
+	728	45927
+	728	16068
+	728	13755
+	728	43866
+	728	3705
+	729	37746
+	729	26693
+	729	19270
+	729	41611
+	729	31274
+	730	32064
+	731	3068
+	733	4825
+	734	39418
+	734	35372
+	735	15183
+	735	6638
+	735	49705
+	736	42123
+	736	9488
+	737	30960
+	737	6106
+	737	14056
+	737	3800
+	738	42475
+	738	44081
+	739	3535
+	739	17799
+	741	14992
+	742	31462
+	742	5902
+	742	47036
+	744	22443
+	744	42224
+	744	10017
+	745	6599
+	746	20477
+	747	18386
+	747	27784
+	747	914
+	748	9142
+	748	17639
+	748	21338
+	748	19095
+	750	17926
+	750	24156
+	752	16109
+	752	24681
+	753	28829
+	753	26290
+	753	39544
+	753	43218
+	754	22401
+	754	33132
+	754	9020
+	754	5579
+	754	821
+	754	3526
+	754	19179
+	754	29479
+	754	17774
+	755	26165
+	755	26987
+	756	29371
+	756	47099
+	756	43842
+	758	49891
+	758	10125
+	758	4544
+	758	10403
+	759	17845
+	761	43747
+	761	6745
+	762	8230
+	762	29650
+	762	24724
+	762	14317
+	763	14974
+	764	49395
+	765	16615
+	765	3322
+	765	43856
+	766	17337
+	767	47733
+	767	30960
+	767	33934
+	767	36365
+	767	32283
+	767	31281
+	767	7826
+	767	9905
+	767	7273
+	767	48689
+	767	1700
+	767	36729
+	768	18026
+	768	7511
+	768	34812
+	769	23121
+	769	35875
+	769	42006
+	769	23107
+	769	31678
+	772	47914
+	773	29183
+	773	32909
+	773	49395
+	774	2887
+	775	1559
+	776	36421
+	776	17966
+	777	10112
+	777	32793
+	777	12431
+	777	15501
+	778	43270
+	778	28277
+	781	2756
+	781	1452
+	783	25690
+	783	5332
+	783	23219
+	784	25164
+	784	47773
+	784	35671
+	784	7418
+	784	20648
+	784	46689
+	784	10183
+	786	42123
+	786	43504
+	787	6024
+	788	14150
+	788	26116
+	788	39344
+	788	37733
+	789	48966
+	790	20050
+	791	43360
+	791	43356
+	793	22814
+	793	8304
+	793	14781
+	794	42306
+	795	14287
+	796	47733
+	796	42123
+	796	44111
+	796	44201
+	796	32873
+	796	5206
+	796	8703
+	796	1733
+	796	22740
+	796	39136
+	796	25433
+	796	22032
+	796	10078
+	796	8544
+	796	17502
+	796	44977
+	796	38587
+	796	33166
+	796	21424
+	796	19252
+	796	34462
+	796	38004
+	796	22145
+	796	19528
+	796	27407
+	796	49814
+	796	26616
+	796	19392
+	796	1266
